22.476200, 88.414541
22.467342, 88.403827
22.474660, 88.423048
22.468416, 88.419534
22.474682, 88.406707
22.472240, 88.398312
22.455165, 88.384141
22.438174, 88.422565
22.559141, 88.337943
22.584882, 88.339970
22.574752, 88.357496
22.561956, 88.458026
22.675483, 88.384965
22.634766, 88.859948
22.602640, 88.923476
22.646237, 88.915742
